Taxon,Cluster
SAMEA889372_contigs,1
ERZ3044620,1
SAMN09982377_contigs,1
ERZ2888631,1
ERZ3044576,1
ERZ3250465,1
SAMEA104090675_contigs,1
SAMEA104090652_contigs,1
SAMEA104090798_contigs,1
SAMEA3303539_contigs,1
ERZ3250656,1
GCA_015762525_1_PDT000787626_1_genomic,1
SAMEA104090779_contigs,1
ERZ3044328,1
GCA_015795435_1_PDT000432841_1_genomic,1
GCA_015760345_1_PDT000787727_1_genomic,1
ERZ3044439,1
SAMEA104090763_contigs,1
GCA_015760925_1_PDT000787684_1_genomic,1
ERZ8566012,1
SAMEA103900014_contigs,1
SAMEA3303503_contigs,1
GCA_007623985_1_ASM762398v1_genomic,1
ERZ3213685,1
SAMEA104090801_contigs,1
ERZ3250486,1
GCA_024631115_1_PDT001383738_1_genomic,1
SAMEA103900813_contigs,1
ERZ9432871,1
SAMEA104090899_contigs,1
2606_Vc_CNRVC170174,1
ERZ9487775,1
SAMEA2696132_contigs,1
ERZ3044473,1
GCA_015753345_1_PDT000789156_1_genomic,1
GCA_015759605_1_PDT000787769_1_genomic,1
ERZ3044522,1
ERZ3250691,1
SAMEA104090790_contigs,1
ERZ3044698,1
SAMEA3303708_contigs,1
ERZ3488369,1
GCA_015959125_1_PDT000893869_1_genomic,1
SAMEA3303508_contigs,1
GCA_015758705_1_PDT000787833_1_genomic,1
ERZ9352372,1
SAMEA104090709_contigs,1
ERZ3110161,1
GCA_007624935_1_ASM762493v1_genomic,1
GCA_024630975_1_PDT001383747_1_genomic,1
R-18304,1
SAMEA3303544_contigs,1
GCA_015760565_1_PDT000787714_1_genomic,1
ERZ3044600,1
SAMEA104090642_contigs,1
ERZ3044636,1
GCA_001027485_1_ASM102748v1_genomic,1
SAMN08862356_contigs,1
ERZ4181668,1
GCA_015756565_1_PDT000787860_1_genomic,1
GCA_024626805_1_PDT001383757_1_genomic,1
GCA_026777465_1_PDT001517924_1_genomic,1
GCA_015791555_1_PDT000433050_1_genomic,1
GCA_015754835_1_PDT000789091_1_genomic,1
SAMEA2445140_contigs,1
SAMEA3303673_contigs,1
ERZ2887529,1
ERZ3072737,1
ERZ3044408,1
GCA_024630895_1_PDT001383751_1_genomic,1
SAMEA104717299_contigs,1
ERZ3193823,1
ERZ3044638,1
SAMEA104090624_contigs,1
ERZ3044668,1
SAMEA2203502_contigs,1
GCA_015761165_1_PDT000787654_1_genomic,1
ERZ3044661,1
ERZ3250694,1
ERZ3044625,1
ERZ9451816,1
SAMEA104090805_contigs,1
ERZ4181639,1
GCA_015759505_1_PDT000787770_1_genomic,1
SAMEA1973251_contigs,1
ERZ3213687,1
GCA_024631655_1_PDT001383719_1_genomic,1
SAMEA3303688_contigs,1
SAMEA104090718_contigs,1
SAMEA2445092_contigs,1
SAMEA103920881_contigs,1
GCA_015761385_1_PDT000787668_1_genomic,1
ERZ3044703,1
ERZ9451818,1
ERZ4096169,1
GCA_018398085_1_ASM1839808v1_genomic,1
GCA_015795375_1_PDT000432842_1_genomic,1
SAMEA2519001_contigs,1
ERZ3044594,1
SAMEA3303490_contigs,1
GCA_007624995_1_ASM762499v1_genomic,1
GCA_024629935_1_PDT001383799_1_genomic,1
SAMEA104090800_contigs,1
SAMEA103910214_contigs,1
ERZ3044606,1
GCA_015793515_1_PDT000432961_1_genomic,1
GCA_032135895_1_PDT001905954_1_genomic,1
SAMEA2202754_contigs,1
SAMEA104090731_contigs,1
GCA_024708275_1_PDT001383713_1_genomic,1
GCA_015791055_1_PDT000433083_1_genomic,1
GCA_002194245_1_ASM219424v1_genomic,1
SAMEA3903278_contigs,1
SAMEA1484097_contigs,1
ERZ3222981,1
SAMEA2203555_contigs,1
SAMEA1018721_contigs,1
GCA_015795815_1_PDT000432817_1_genomic,1
SAMEA2154860_contigs,1
GCA_015761955_1_PDT000787646_1_genomic,1
SAMEA3303703_contigs,1
ERZ3071976,1
SAMEA3303474_contigs,1
2372_Vc_ICDC_VC1275,1
ERZ3196596,1
ERZ3196606,1
SAMEA104090733_contigs,1
SAMEA2698347_contigs,1
SAMN08979157_contigs,1
SAMEA103905536_contigs,1
ERZ9451755,1
ERZ3044645,1
GCA_015758045_1_PDT000787831_1_genomic,1
ERZ3044541,1
ERZ3046465,1
GCA_015795415_1_PDT000432829_1_genomic,1
GCA_024631095_1_PDT001383739_1_genomic,1
ERZ3250717,1
GCA_024621215_1_PDT001383699_1_genomic,1
GCA_024631695_1_PDT001383712_1_genomic,1
ERZ3110275,1
GCA_024216815_1_PDT001357372_1_genomic,1
SAMEA103910187_contigs,1
SAMEA3303543_contigs,1
SAMEA4057595_contigs,1
ERZ3044662,1
SAMEA103899942_contigs,1
ERZ3044596,1
SAMEA3303559_contigs,1
SAMEA103900022_contigs,1
GCA_000348225_2_ASM34822v2_genomic,1
SAMEA104090786_contigs,1
ERZ3044475,1
SAMEA2519002_contigs,1
SAMEA3303448_contigs,1
GCA_015753785_1_PDT000789148_1_genomic,1
2337_Vc_ICDC_VC350,1
2096_Vc_E7946,1
GCA_015761565_1_PDT000787667_1_genomic,1
A316,1
ERZ3163435,1
SAMEA3303639_contigs,1
SAMN04286037_contigs,1
GCA_026767755_1_PDT001517809_1_genomic,1
2341_Vc_ICDC_VC381,1
ERZ3044652,1
SAMEA103905930_contigs,1
2021_Vc_YN89004,1
ERZ3071837,1
ERZ3196602,1
GCA_015759345_1_PDT000787743_1_genomic,1
GCA_015758945_1_PDT000787800_1_genomic,1
ERZ9399322,1
SAMN00632108_contigs,1
SAMEA2518997_contigs,1
GCA_024631235_1_PDT001383732_1_genomic,1
ERZ3213733,1
SAMEA104090777_contigs,1
SAMEA2202479_contigs,1
SAMEA3912507_contigs,1
ERZ2888636,1
SAMEA3303674_contigs,1
SAMEA3303564_contigs,1
GCA_015795855_1_PDT000432813_1_genomic,1
SAMEA1018807_contigs,1
SAMEA104090697_contigs,1
ERZ3044420,1
ERZ3044581,1
GCA_000789155_1_ASM78915v1_genomic,1
GCA_015795915_1_PDT000432812_1_genomic,1
ERZ3250421,1
2367_Vc_ICDC_VC1205,1
SAMEA104090716_contigs,1
SAMEA2698344_contigs,1
SAMN04285991_contigs,1
GCA_015754425_1_PDT000789117_1_genomic,1
ERZ3072010,1
SAMEA3303408_contigs,1
SAMEA3303511_contigs,1
GCA_001257215_1_4056_2_1_genomic,1
GCA_024630995_1_PDT001383746_1_genomic,1
GCA_024219555_1_PDT001357439_1_genomic,1
ERZ3044508,1
GCA_032705965_1_PDT001927736_1_genomic,1
SAMEA104090834_contigs,1
SAMEA3303502_contigs,1
SAMEA3303691_contigs,1
SAMN08862407_contigs,1
GCA_015761405_1_PDT000787664_1_genomic,1
ERZ3250494,1
SAMEA104090757_contigs,1
ERZ4096167,1
ERZ3193754,1
GCA_026767105_1_PDT001517845_1_genomic,1
ERZ9451740,1
ERZ3044686,1
ERZ3072659,1
ERZ3250456,1
GCA_001258495_1_2956_6_2_genomic,1
1463_Vc_2012HC_18,1
ERZ3044572,1
GCA_032288945_1_PDT001911557_1_genomic,1
SAMEA1018684_contigs,1
SAMEA3303582_contigs,1
SAMN04286033_contigs,1
ERZ3044477,1
SAMEA101011918_contigs,1
SAMEA104090780_contigs,1
ERZ3196605,1
ERZ3110236,1
ERZ3250719,1
SAMEA104090812_contigs,1
SAMN04286035_contigs,1
1703_Vc_CRC711,1
SAMEA104090822_contigs,1
SAMEA1484051_contigs,1
ERZ3163591,1
ERZ3163618,1
SAMEA104090881_contigs,1
ERZ3071608,1
ERZ3044655,1
SAMEA3303400_contigs,1
2588_Vc_CNRVC140054,1
SAMEA3912513_contigs,1
ERZ3044556,1
ERZ3213666,1
SAMEA889232_contigs,1
ERZ3044677,1
ERZ9399368,1
GCA_015793295_1_PDT000432917_1_genomic,1
SAMEA3303485_contigs,1
GCA_007624905_1_ASM762490v1_genomic,1
SAMEA3303568_contigs,1
ERZ3250565,1
1499_Vc_4260B,1
ERZ3044496,1
SAMEA2698337_contigs,1
SAMEA2445107_contigs,1
SAMEA3303420_contigs,1
ERZ3044437,1
ERZ3250610,1
ERZ3044502,1
2334_Vc_ICDC_VC318,1
SAMEA104090683_contigs,1
ERZ3044597,1
ERZ3110234,1
ERZ3250517,1
ERZ3110107,1
ERZ3044516,1
ERZ3044435,1
GCA_015754375_1_PDT000789098_1_genomic,1
ERZ3163226,1
2343_Vc_ICDC_VC427,1
SAMEA3303456_contigs,1
SAMEA103905540_contigs,1
ERZ2888639,1
ERZ3044574,1
ERZ3250560,1
SAMEA3303499_contigs,1
GCA_015755125_1_PDT000789073_1_genomic,1
SAMEA104090835_contigs,1
GCA_015761365_1_PDT000787659_1_genomic,1
ERZ3044452,1
GCA_015762305_1_PDT000787635_1_genomic,1
SAMEA103907195_contigs,1
ERZ8578719,1
GCA_024631295_1_PDT001383731_1_genomic,1
ERZ3072680,1
SAMEA103920888_contigs,1
ERZ3163176,1
SAMEA1018590_contigs,1
SAMEA104090695_contigs,1
GCA_014217395_1_ASM1421739v1_genomic,1
PRL18,1
SAMN04285981_contigs,1
GCA_028675545_1_PDT001618481_1_genomic,1
GCA_015761425_1_PDT000787658_1_genomic,1
SAMN04286013_contigs,1
GCA_024631815_1_PDT001383704_1_genomic,1
ERZ3071936,1
ERZ3250499,1
ERZ8565976,1
SAMN06818706_contigs,1
2405_Vc_ICDC_VC4239,1
GCA_007624715_1_ASM762471v1_genomic,1
SAMEA3303513_contigs,1
2058_Vc_VC25,1
ERZ3044591,1
SAMEA104125040_contigs,1
ERZ3044434,1
GCA_003719755_1_ASM371975v1_genomic,1
ERZ3213695,1
GCA_015760465_1_PDT000787721_1_genomic,1
SAMN04285987_contigs,1
SAMN04286021_contigs,1
GCA_015753385_1_PDT000789126_1_genomic,1
ERZ3213237,1
SAMEA104090648_contigs,1
SAMEA104090821_contigs,1
SAMEA104090897_contigs,1
ERZ3163198,1
ERZ3071997,1
ERZ3044610,1
2377_Vc_ICDC_VC1449,1
ERZ3044632,1
ERZ3096926,1
SAMEA3303477_contigs,1
ERZ2888717,1
ERZ3044642,1
SAMEA2202909_contigs,1
SAMEA2698345_contigs,1
SAMEA104090838_contigs,1
ERZ3044536,1
GCA_015761265_1_PDT000787669_1_genomic,1
GCA_015757485_1_PDT000787877_1_genomic,1
ERZ3250649,1
GCA_024629955_1_PDT001383800_1_genomic,1
ERZ9451763,1
SAMEA2203439_contigs,1
GCA_020799805_1_PDT001170508_1_genomic,1
ERZ3044590,1
GCA_015756785_1_PDT000787912_1_genomic,1
GCA_015760125_1_PDT000787760_1_genomic,1
GCA_015758405_1_PDT000787818_1_genomic,1
2567_Vc_CNRVC150168,1
GCA_015792615_1_PDT000433001_1_genomic,1
GCA_026614195_1_ASM2661419v1_genomic,1
SAMEA104090689_contigs,1
SAMEA104090863_contigs,1
ERZ3046462,1
SAMEA2518995_contigs,1
ERZ3193741,1
SAMEA1920003_contigs,1
1737_Vc_FC1384,1
ERZ3110233,1
GCA_015753425_1_PDT000789123_1_genomic,1
SAMEA104090612_contigs,1
ERZ3163224,1
SAMEA889331_contigs,1
GCA_015761145_1_PDT000787674_1_genomic,1
SAMEA104090808_contigs,1
GCA_015746985_1_PDT000795308_1_genomic,1
SAMEA104090736_contigs,1
ERZ5082057,1
GCA_001256015_1_2956_6_5_genomic,1
SAMEA2202548_contigs,1
GCA_001887435_1_ASM188743v1_genomic,1
ERZ3044488,1
ERZ3250556,1
ERZ3250584,1
GCA_015756595_1_PDT000787861_1_genomic,1
SAMEA1484041_contigs,1
SAMEA104090890_contigs,1
ERZ3071865,1
GCA_024621145_1_PDT001383710_1_genomic,1
SAMEA103910215_contigs,1
SAMEA103905099_contigs,1
SAMEA104090789_contigs,1
SAMN04286045_contigs,1
SAMEA103899944_contigs,1
SAMEA3303538_contigs,1
ERZ3635441,1
SAMEA2203469_contigs,1
ERZ3250740,1
SAMN08862158_contigs,1
ERZ8565874,1
GCA_015761655_1_PDT000787698_1_genomic,1
SAMEA1018603_contigs,1
2397_Vc_ICDC_VC2370,1
ERZ3044436,1
2389_Vc_ICDC_VC2071,1
ERZ3072632,1
SAMEA3303472_contigs,1
SAMEA103908348_contigs,1
SAMEA103906391_contigs,1
SAMEA103910266_contigs,1
ERZ3072627,1
ERZ4181664,1
ERZ3072797,1
ERZ3044705,1
ERZ3163476,1
ERZ3250531,1
ERZ3196607,1
GCA_000330905_1_VC4260B_genomic,1
ERZ3193733,1
SAMEA3912557_contigs,1
2363_Vc_ICDC_VC1124,1
GCA_007623785_1_ASM762378v1_genomic,1
ERZ3044587,1
SAMEA1018661_contigs,1
SAMEA1405541_contigs,1
SAMEA2202943_contigs,1
2365_Vc_ICDC_VC1191,1
ERZ3071864,1
ERZ3250555,1
ERZ3044480,1
ERZ3071943,1
ERZ9298358,1
GCA_015755145_1_PDT000789075_1_genomic,1
GCA_032705905_1_PDT001927766_1_genomic,1
GCA_024777965_1_PDT001383790_1_genomic,1
SAMEA101024668_contigs,1
GCA_007624295_1_ASM762429v1_genomic,1
2398_Vc_ICDC_VC2401,1
ERZ3044679,1
GCA_015747105_1_PDT000795287_1_genomic,1
ERZ3250551,1
GCA_009728435_1_V_cholerae_str_C-191_genomic,1
ERZ3072652,1
GCA_015761605_1_PDT000787683_1_genomic,1
SAMEA2698317_contigs,1
2392_Vc_ICDC_VC2148,1
GCA_015754285_1_PDT000789116_1_genomic,1
SAMEA104090729_contigs,1
SAMEA104090879_contigs,1
ERZ3163479,1
GCA_015756485_1_PDT000787862_1_genomic,1
GCA_001045415_1_ASM104541v1_genomic,1
A481,1
ERZ3044619,1
ERZ9451795,1
SAMEA104090715_contigs,1
ERZ3213667,1
GCA_015756465_1_PDT000787892_1_genomic,1
SAMEA1018229_contigs,1
ERZ3196599,1
GCA_015759925_1_PDT000787753_1_genomic,1
SAMEA103907204_contigs,1
GCA_015762145_1_PDT000787640_1_genomic,1
SAMEA103907197_contigs,1
SAMN06820431_contigs,1
ERZ3044672,1
ERZ3044548,1
ERZ3250418,1
GCA_000789115_1_ASM78911v1_genomic,1
1716_Vc_EC_0051,1
SAMEA2518994_contigs,1
ERZ3072645,1
ERZ3072810,1
GCA_015762355_1_PDT000787633_1_genomic,1
GCA_015791915_1_PDT000433038_1_genomic,1
SAMEA104090771_contigs,1
GCA_007624265_1_ASM762426v1_genomic,1
ERZ4181685,1
SAMEA889173_contigs,1
GCA_015762645_1_PDT000787623_1_genomic,1
ERZ3250440,1
ERZ8565799,1
GCA_024626725_1_PDT001383758_1_genomic,1
GCA_015744205_1_PDT000890682_1_genomic,1
ERZ3163509,1
ERZ3044673,1
SAMEA1484018_contigs,1
ERZ3073564,1
GCA_001887495_1_ASM188749v1_genomic,1
GCA_032344795_1_PDT001830095_1_genomic,1
ERZ3044607,1
GCA_024626865_1_PDT001383762_1_genomic,1
ERZ3163441,1
SAMEA104090840_contigs,1
GCA_015795955_1_PDT000432811_1_genomic,1
SAMEA3303551_contigs,1
SAMEA104090866_contigs,1
ERZ3071992,1
SAMEA2202954_contigs,1
GCA_027143105_1_PDT001538173_1_genomic,1
ERZ3213238,1
ERZ3250522,1
3236_YA00104374,1
GCA_015760745_1_PDT000787706_1_genomic,1
ERZ3044593,1
ERZ2888709,1
ERZ3250521,1
ERZ3044530,1
ERZ3163443,1
SAMEA1018422_contigs,1
SAMEA104090784_contigs,1
2399_Vc_ICDC_VC2540,1
ERZ3044534,1
ERZ3488420,1
GCA_024630055_1_PDT001383795_1_genomic,1
GCA_015793075_1_PDT000432977_1_genomic,1
GCA_015796005_1_PDT000432810_1_genomic,1
SAMEA3303584_contigs,1
ERZ3131523,1
SAMN04286007_contigs,1
GCA_015753945_1_PDT000789138_1_genomic,1
GCA_007624785_1_ASM762478v1_genomic,1
ERZ3044702,1
GCA_015758305_1_PDT000787825_1_genomic,1
GCA_015760645_1_PDT000787712_1_genomic,1
GCA_001256355_1_4075_3_3_genomic,1
ERZ3044605,1
SAMEA3303462_contigs,1
GCA_015797155_1_PDT000432773_1_genomic,1
GCA_002194235_1_ASM219423v1_genomic,1
SAMEA3303493_contigs,1
ERZ3256347,1
GCA_018398025_1_ASM1839802v1_genomic,1
SAMEA2203499_contigs,1
SAMEA2445034_contigs,1
ERZ9344855,1
ERZ9451747,1
ERZ3133480,1
ERZ3250452,1
SAMEA3303625_contigs,1
GCA_015795635_1_PDT000432826_1_genomic,1
ERZ3044609,1
GCA_015760845_1_PDT000787686_1_genomic,1
ERZ3044503,1
ERZ3072671,1
ERZ4076192,1
ERZ936761,1
ERZ3131514,1
GCA_015797135_1_PDT000432775_1_genomic,1
SAMEA104090811_contigs,1
SAMEA3303494_contigs,1
GCA_015753865_1_PDT000789144_1_genomic,1
ERZ3072499,1
ERZ3250741,1
ERZ3072695,1
ERZ3250639,1
2384_Vc_ICDC_VC1825,1
SAMEA3303441_contigs,1
SAMEA3303439_contigs,1
GCA_015756065_1_PDT000788552_1_genomic,1
GCA_024630915_1_PDT001383752_1_genomic,1
ERZ2888432,1
SAMEA104090737_contigs,1
ERZ3044413,1
SAMEA104090901_contigs,1
ERZ3250561,1
SAMEA104090676_contigs,1
SAMEA104090626_contigs,1
ERZ2888557,1
ERZ3044483,1
ERZ2887524,1
GCA_015761105_1_PDT000787676_1_genomic,1
ERZ3072641,1
1461_Vc_2012HC_16,1
SAMEA104090913_contigs,1
SAMEA1018698_contigs,1
SAMEA3912495_contigs,1
SAMEA1484156_contigs,1
ERZ3163473,1
SAMEA2142469_contigs,1
ERZ3213686,1
SAMEA2202824_contigs,1
GCA_000153965_1_ASM15396v1_genomic,1
SAMEA103907203_contigs,1
SAMEA104125069_contigs,1
ERZ3046470,1
GCA_015748185_1_PDT000793836_1_genomic,1
GCA_015753545_1_PDT000789153_1_genomic,1
SAMEA103908357_contigs,1
ERZ3250764,1
SAMN09982376_contigs,1
SAMEA2696128_contigs,1
SAMEA104090677_contigs,1
SAMEA104090752_contigs,1
ERZ3046469,1
ERZ3250726,1
GCA_015747705_1_PDT000793802_1_genomic,1
GCA_015793495_1_PDT000432960_1_genomic,1
ERZ3250532,1
SAMN04494566_contigs,1
GCA_032138205_1_PDT001905955_1_genomic,1
GCA_015794715_1_PDT000432897_1_genomic,1
SAMEA104090670_contigs,1
1742_Vc_FC3611a,1
SAMEA103899945_contigs,1
SAMEA103905203_contigs,1
GCA_024630155_1_PDT001383793_1_genomic,1
SAMEA103920882_contigs,1
ERZ9487833,1
GCA_007624895_1_ASM762489v1_genomic,1
SAMEA1484100_contigs,1
1541_Vc_A10,1
2310_Vc_H1C7,1
ERZ3635449,1
GCA_015794875_1_PDT000432802_1_genomic,1
GCA_015794335_1_PDT000432912_1_genomic,1
SAMEA104090696_contigs,1
GCA_015762085_1_PDT000787613_1_genomic,1
2572_Vc_CNRVC150181,1
SAMEA2203466_contigs,1
GCA_015795645_1_PDT000432825_1_genomic,1
SAMEA2696136_contigs,1
SAMEA104090870_contigs,1
ERZ2888615,1
SAMEA104090832_contigs,1
ERZ3044709,1
GCA_013110985_1_ASM1311098v1_genomic,1
SAMEA104090852_contigs,1
GCA_000736865_1_GFC_7_genomic,1
SAMEA103906389_contigs,1
GCA_015795595_1_PDT000432845_1_genomic,1
SAMEA1405623_contigs,1
ERZ3213304,1
SAMEA2202810_contigs,1
ERZ3044711,1
GCA_001887395_1_ASM188739v1_genomic,1
GCA_015762025_1_PDT000787619_1_genomic,1
SAMEA3303684_contigs,1
SAMEA103900411_contigs,1
SAMEA3303469_contigs,1
SAMEA103920884_contigs,1
SAMEA3303497_contigs,1
SAMEA104090898_contigs,1
ERZ3071960,1
ERZ3044571,1
SAMEA104090862_contigs,1
GCA_015795335_1_PDT000432848_1_genomic,1
SAMEA103905936_contigs,1
SAMEA2696127_contigs,1
SAMEA2445117_contigs,1
ERZ3044680,1
1890_Vc_PhVC_326,1
SAMN04286052_contigs,1
SAMEA104090773_contigs,1
GCA_028676335_1_PDT001618476_1_genomic,1
SAMN04286047_contigs,1
2356_Vc_ICDC_VC922,1
SAMEA104090793_contigs,1
GCA_015753725_1_PDT000789149_1_genomic,1
SAMEA104090730_contigs,1
ERZ3044564,1
ERZ3250475,1
2455_Vc_VCCP10336,1
GCA_015753845_1_PDT000789146_1_genomic,1
SAMEA3303501_contigs,1
GCA_015747185_1_PDT000795293_1_genomic,1
GCA_015757085_1_PDT000787908_1_genomic,1
GCA_024631165_1_PDT001383736_1_genomic,1
SAMEA104090909_contigs,1
GCA_024629995_1_PDT001383802_1_genomic,1
ERZ3163606,1
SAMEA889329_contigs,1
ERZ9451751,1
SAMEA4384757_contigs,1
2387_Vc_ICDC_VC2034,1
SAMEA2203568_contigs,1
ERZ3072682,1
GCA_015796395_1_PDT000432785_1_genomic,1
ERZ3044653,1
ERZ3044637,1
ERZ3213242,1
GCA_029607125_1_PDT001680712_1_genomic,1
GCA_015795835_1_PDT000432820_1_genomic,1
SAMEA3303507_contigs,1
SAMEA3303586_contigs,1
GCA_024708115_1_PDT001383766_1_genomic,1
ERZ3044423,1
SAMEA103905204_contigs,1
ERZ3105366,1
GCA_015756625_1_PDT000787857_1_genomic,1
GCA_015757185_1_PDT000787897_1_genomic,1
ERZ3635773,1
ERZ3250596,1
GCA_015792155_1_PDT000433029_1_genomic,1
GCA_015754545_1_PDT000789104_1_genomic,1
SAMEA104090883_contigs,1
ERZ2900628,1
ERZ3250518,1
GCA_024016095_1_PDT001337853_1_genomic,1
ERZ3044691,1
ERZ9451800,1
SAMEA2696121_contigs,1
SAMEA104090770_contigs,1
ERZ3213688,1
GCA_015762585_1_PDT000787621_1_genomic,1
SAMEA103900427_contigs,1
ERZ2887518,1
ERZ3044552,1
SAMEA3303412_contigs,1
GCA_015756715_1_PDT000787886_1_genomic,1
GCA_001252495_1_5174_7_7_genomic,1
ERZ3072736,1
GCA_015755205_1_PDT000789071_1_genomic,1
GCA_015760605_1_PDT000787713_1_genomic,1
ERZ3044490,1
ERZ3250642,1
SAMEA104125046_contigs,1
SAMEA1405530_contigs,1
ERZ3044520,1
SAMEA3303409_contigs,1
ERZ3044692,1
2583_Vc_4621STDY6714763,1
SAMEA1405535_contigs,1
GCA_015761865_1_PDT000787622_1_genomic,1
ERZ3163196,1
ERZ3250500,1
GCA_015759765_1_PDT000787730_1_genomic,1
ERZ3250468,1
GCA_007624575_1_ASM762457v1_genomic,1
SAMEA104125044_contigs,1
ERZ9451759,1
GCA_024630795_1_PDT001383764_1_genomic,1
ERZ3250515,1
GCA_015742065_1_PDT000890740_1_genomic,1
ERZ3250534,1
GCA_001250435_1_3002_8_4_genomic,1
ERZ9399314,1
SAMEA104090661_contigs,1
SAMEA104090710_contigs,1
ERZ3250511,1
ERZ3072723,1
ERZ3250687,1
SAMEA2698329_contigs,1
SAMEA104090864_contigs,1
ERZ3044578,1
ERZ3046450,1
ERZ3046422,1
GCA_015761745_1_PDT000787692_1_genomic,1
ERZ3046482,1
SAMEA104090911_contigs,1
SAMEA3303545_contigs,1
ERZ3110142,1
GCA_015750625_1_PDT000793523_1_genomic,1
GCA_015761685_1_PDT000787689_1_genomic,1
GCA_001254815_1_2956_6_3_genomic,1
ERZ3044585,1
ERZ3044523,1
SAMEA2203481_contigs,1
ERZ3163199,1
SAMEA104090892_contigs,1
ERZ3213228,1
ERZ9432858,1
SAMEA104090831_contigs,1
ERZ3044689,1
ERZ3250572,1
ERZ3044626,1
ERZ3046505,1
ERZ3250536,1
GCA_015797115_1_PDT000432771_1_genomic,1
SAMN04286020_contigs,1
GCA_015794935_1_PDT000432832_1_genomic,1
ERZ3044633,1
ERZ3044694,1
ERZ3073561,1
SAMEA3303603_contigs,1
GCA_024631005_1_PDT001383744_1_genomic,1
ERZ3044615,1
ERZ3163172,1
GCA_015796025_1_PDT000432807_1_genomic,1
SAMEA3303689_contigs,1
ERZ3163492,1
ERZ3163592,1
SAMEA104090629_contigs,1
ERZ3250398,1
GCA_024630355_1_PDT001383777_1_genomic,1
ERZ2900618,1
SAMN04286026_contigs,1
ERZ3044418,1
SAMN04286054_contigs,1
ERZ3213662,1
SAMEA104090611_contigs,1
GCA_027142525_1_PDT001538172_1_genomic,1
GCA_015755485_1_PDT000788585_1_genomic,1
SAMEA104090878_contigs,1
ERZ3250539,1
GCA_002918335_1_ASM291833v1_genomic,1
GCA_015762005_1_PDT000787644_1_genomic,1
ERZ3250621,1
ERZ3044511,1
SAMEA101017918_contigs,1
ERZ3072494,1
09-24_S36,2
08-19_S131,2
09-9_S58,2
09-20_S8,2
06-11_S39,2
08-16_S130,2
10-15_S14,2
09-7_S56,2
06-20_S107,2
ZJ0917,2
12-4_S82,2
12-5_S29,2
09-38_S50,2
ZJ0911,2
ZJ0946,2
08-10_S23,2
ZJ0921,2
08-15_S160,2
06-8_S158,2
08-21_S134,2
08-3_S137,2
ZJ0926,2
08-20_S133,2
09-18_S31,2
MS6,2
ZJ10014,2
ZJ0937,2
09-28_S40,2
09-31_S44,2
06-21_S108,2
09-15_S25,2
09-27_S39,2
10-12_S11,2
09-6_S55,2
11-7_S27,2
09-23_S35,2
09-19_S32,2
09-33_S46,2
09-40_S53,2
08-7_S140,2
09-16_S26,2
07-16_S121,2
08-12_S128,2
08-4_S138,2
09-13_S143,2
08-6_S139,2
10-16_S65,2
10-14_S13,2
07-12_S118,2
09-21_S34,2
09-25_S37,2
ZJ07019,2
09-39_S51,2
09-32_S45,2
08-14_S129,2
ZJ0938,2
09-12_S142,2
11-6_S26,2
09-10_S141,2
07-19_S123,2
ZJ1336,2
09-8_S57,2
09-17_S30,2
07-3_S124,2
09-26_S38,2
GCA_024219655_1_PDT001357310_1_genomic,3
GCA_025591755_1_PDT001442926_1_genomic,3
GCA_025222015_1_PDT001417140_1_genomic,3
GCA_024218235_1_PDT001357240_1_genomic,3
GCA_009762895_1_ASM976289v1_genomic,3
GCA_021308775_1_ASM2130877v1_genomic,3
GCA_033370635_1_PDT001751793_1_genomic,3
GCA_024885215_1_PDT001396572_1_genomic,3
GCA_026769035_1_PDT001517718_1_genomic,3
GCA_024218455_1_PDT001357334_1_genomic,3
GCA_024230075_1_PDT001357672_1_genomic,3
GCA_026764515_1_PDT001517936_1_genomic,3
GCA_032847835_1_PDT001947810_1_genomic,3
GCA_024219815_1_PDT001357440_1_genomic,3
3259_CFSA18VC040,3
GCA_015960585_1_PDT000677252_1_genomic,3
GCA_028489765_1_ASM2848976v1_genomic,3
GCA_024216695_1_PDT001357379_1_genomic,3
GCA_024818895_1_PDT001404313_1_genomic,3
GCA_025852155_1_PDT001466070_1_genomic,3
GCA_026758755_1_PDT001517680_1_genomic,3
1486_Vc_3528_08,3
GCA_015787095_1_PDT000553417_1_genomic,3
GCA_026702265_1_PDT001514921_1_genomic,3
GCA_026764355_1_PDT001517955_1_genomic,3
GCA_028489785_1_ASM2848978v1_genomic,3
GCA_024216195_1_PDT001357280_1_genomic,3
GCA_024219435_1_PDT001357262_1_genomic,3
GCA_025230415_1_PDT001418847_1_genomic,3
GCA_026765455_1_PDT001517915_1_genomic,3
GCA_031063515_1_PDT001869743_1_genomic,3
GCA_024219135_1_PDT001357228_1_genomic,3
GCA_015788755_1_PDT000499330_1_genomic,3
GCA_015786615_1_PDT000571116_1_genomic,3
3260_CFSA18VC041,3
GCA_026765355_1_PDT001517918_1_genomic,3
GCA_031338235_1_PDT001877825_1_genomic,4
GCA_031338935_1_PDT001877787_1_genomic,4
GCA_031338135_1_PDT001877830_1_genomic,4
GCA_031337875_1_PDT001877843_1_genomic,4
GCA_031338035_1_PDT001877833_1_genomic,4
GCA_031339295_1_PDT001877770_1_genomic,4
GCA_015810175_1_PDT000308856_2_genomic,4
GCA_031338075_1_PDT001877834_1_genomic,4
GCA_031338055_1_PDT001877835_1_genomic,4
